B000J4KZ66:pretty_good_wallet:joshua_babbitt,B000J4KZ66,"It's a little bigger than I'd like for a tri-fold (the place for bills extends slightly over the rest of the wallet making it longer than a credit card), but good overall.  It holds a bunch of stuff without being too fat and looks nice",Joshua Babbitt,4,"April 10, 2007"
"B0006UH5VQ:a_real_jock's_jock:speedracer_""npgmc""",B0006UH5VQ,"It is very rare to find a jockstrap that isn't too tight around the crotch and too loose around the waist. The McDavid Black Jockstrap fits like it has been taylored to your body. It is made out of materials that feel softer than cotton. The waistband and leg straps do not dig into the body and feels great to wear everyday.The support you get with this jockstrap is amazing. The McDavid Black Jockstrap provides enough support without the feeling of being restricted. By far, this is the best jockstrap I have ever worn","SpeedRacer ""NPGMC""",5,"April 29, 2006"
B000HZC6IM:great_gym__bag:a._shankar,B000HZC6IM,"This bag is great for people who need a lot of organizing space for their gym stuff. Lots of pockets, yoga mat holder is great, bottle holder fits all standard sized gym and water bottles. The only con is that if it is not filled, the bag tends to fall on itself",A. Shankar,4,"April 10, 2007"
"B000HZC6IM:great_bag,_just_needs_shorter_handle:kyrsten_johnson_""kj""",B000HZC6IM,"As a spinning instructor, a good, compact bag for my gear is essential.  This one is a very good size -- easily fits my shoes, water, a change of clothes, wet clothes and bathroom products.  The large side pocket is great with all the smaller pockets inside and an extra side pocket outside perfectly protects my video iPod. Only problem is the carrying handle, which will not stay tight to fit correctly on my shoulder. Otherwise an excellent buy!","Kyrsten Johnson ""kj""",4,"February 13, 2007"
"B000HZC6IM:love,_love,_love_this_bag:a.j._moore",B000HZC6IM,"I am so used to having a gym bag that I have to throw stuff into and dig around for my ipod in, and when a workout is one of the first things in the morning it always feel I start the day off so unorganized. But, not any more, this bag has a compartment for everything! I swim; so it has a dry compartment that will keep my fins away from my clothes and it rolls up and expands to accomodat those who would not use it. The front pocket has a pocket for everything, so no more digging through a black hole to find my keys, there is a nice little hook to hold them, and a pocket for my ipod. The strap and handles are padded so the days when your gym bags gets weighed down at least it doesnt cut into your shoulder. The straps on top are perfect for an extra fleece jacket and the option for a yoga mat to clip to the outside is ingenious. No matter what your sport, this bag is built for it. Really, couldnt be happier with this bag.",A.J. Moore,5,"January 17, 2007"
"B000LSGSPW:really_good_workout_for_core_as_well_as_cardio:m._travieso_""lisa""",B000LSGSPW,I Loved this workout it really got the heart rate up and gave me a good cardio workout as well as toning.  For those who said it hurt their back or neck you have to roll your shoulders back and down and relax your neck also you have to have your abs tight throughout the whole workout or you will strain your back.  I will rotate this workout it's Great,"M. Travieso ""Lisa""",5,"April 13, 2007"
"B000LSGSPW:not_your_usual_firm_workout,_but_still_very_good:k._willy_""kricket""",B000LSGSPW,"I am sort of a workout junkie, to be more specific, a ""FIRM"" workout junkie. I like how intense the FIRM is, and I sort of look for that in the workouts that I do. Now this workout is good, not as intense as the TransFIRMer workouts that were just out. Don't get me wrong: I have the 6lb ball, and you use it for 90% of the workout. At the end, I was definately ready to put it down, so it did work me out.Pros: Different change of pace using the ball; lots of moves that strengthen your core; a fun and different stretch at the end using the ball; Tina Smalley is a precise leader that is easy to follow.Cons: I miss the old FIRM master instructors that were in all the other videos. Just Allie and Allison were in this one. They didn't even introduce the others. There was no changes in weight, which used to be the way to spot an ""ineffective workout"" according to the ""old"" FIRM tapes. And lastly, In my humble opinion, the ball is a little gimicky. A good 5lb weight held on the dumbell ends would work about the same.   Still worth giving it a shot for different days. You'll sweat, but you'll wonder, ""Is this REALLY the FIRM?","K. Willy ""Kricket""",4,"October 27, 2006"
B000ESRE2A:who_needs_victoria's_secret?:vino,B000ESRE2A,"I ordered this for my wife and we were both very happy with the product! In the beginning we weren't sure how one size can fit all. My wife is 5'6"" and about 125lbs. We took a risk, and it paid off. Both pieces fit perfectly, and we will be back for more. Good bye, Victoria's Secret lingerie",Vino,5,"May 7, 2006"
"B000EX9O5A:sexy:s._buell_""steve""",B000EX9O5A,"I gave this bag to my girlfriend for a trip to denver, CO where she was presenting to a large group of people. She said that the bag made her the hottest/sexiest woman at the meeting. I agree","S. Buell ""Steve""",4,"March 10, 2007"
B000EX9O5A:this_bag_is_the_perfect_accessory.:lulu,B000EX9O5A,This bag is very stylish and also very functional.  The interior pockets for pens and cards come in so handy.  I highly recommand this bag,lulu,5,"January 4, 2007"
"B000EX9O5A:u.s._luggage_tote:ashley_e._johnson_""a._johnson""",B000EX9O5A,"The bag is perfect if you are looking for a computer bag, however there is not much room for anything else.  I was expecting it to be a little bigger, but it is a great bag otherwise","Ashley E. Johnson ""A. Johnson""",4,"November 14, 2006"
B000EX9O5A:stylish_and_durable:a._macisaac,B000EX9O5A,This product is made of nylon which doesn't allow for rain to penetrate my items.  I load it full of school books and my laptop and the handles haven't even thought of giving out...this bag is tough.  I've had to force the zipper shut and it has never split.  I highly recommend this bag - it's amazing,A. MacIsaac,5,"November 9, 2006"
"B000H45AQ8:at_last,_the_perfect_gym_bag:robin_wolfson_""reliza""",B000H45AQ8,"My search for the perfect gym bag is like my search for the perfect hair drying, yoga mat, organizing products, garlic press (Zyliss) etc. Fortunately, my search for the perfect gym bag is officially over. The Ogio Locker Bag is brilliant and the inventor should get some sort of award. K.R.T. Seeley's review sums it up pretty well, but here are a few things to add. For one thing, the shoe area also nicely accommodates a hair dryer or curling iron. One of the reasons this matters is that it points up a critical advantage of the shelf separating the shoe area from the upper part of the bag: while the shelf is sturdy, it's also adjustable. It goes only low enough to allow for a pair of shoes, but it can also be raised to allow for other items. Next, whil05, and it fits just nice. There is still plenty of room for my 5 subject notebook and cell and battery charger/mouse. The material is nylon and the handles are very sturdy. I also like that it zips on the top. The padding inside is also nice. I would definitly recommend this product to someone looking for style (looks more like a purse) and also durability.","Michelle D. Rocha ""seashell22""",5,"October 21, 2006"
B000EX9O5A:perfect:christina_a._rey,B000EX9O5A,"This laptop bag is great because it has the following features:1. Zips up on top (which you can't really see in the pictures).2. Light interior so you could find everything easily in the bag (I got the green-so cute).3. Very roomy inside. Plenty of room for laptop, thick files or notebooks, books plus additional pockets for phone, pens and other doodads we find essential in this day and age. 4. Very padded so that it can be tossed around in your backseat and your computer will still work. 5. Femanine chic without that faggy man-bag look.",Christina A. Rey,5,"June 27, 2006"
B000CCIPWQ:outstanding:barry_argento,B000CCIPWQ,I have been looking for this kind of tie tack for a very long time becasue it is great. I helps you keep your tie down while still being able to see the whole tie,Barry Argento,5,"April 4, 2007"
B000CCIPWQ:buy_it:j._gould,B000CCIPWQ,"these work great, stay behind the scenes and last longer than expected. not a big fan on metal tie clips/tacks/bars or don't want to pay for one then these are perfec",J. Gould,5,"March 18, 2007"
B000CCIPWQ:garunteed_best_value_for_your_money.:playa,B000CCIPWQ,"I really did not believe that this item would work. I lit ""three on a match and ordered three to prove it. I still can't believe just how well it worked just perfectly as promised. Where has this product been all my life! I just happened to ""stumble"" over it looking for ties. Thanks foryour great product placement. I can promise anyone reading this one thing:YOU WILL NOT FIND A BETTER VALUE FOR YOUR MONEY ANYWHERE on the internet",Playa,5,"October 2, 2006"
B0008IW8W2:like_nothing_on:eduardo,B0008IW8W2,Great design.  Excellent fit.  It is a minimal piece of cloth that you feel like you're wearing nothing.  the pouch area fit perfectly and looks great.  Like better in black,Eduardo,5,"July 2, 2006"
B000LUY0XC:my_favorite_sports_bra:elizabeth_stanton,B000LUY0XC,"This sports bra is a great improvement over typical sports bras.  The fitted form provides solid and even support in a figure-flattering manner.  Plus, the bra looks good enough to wear with jeans under a transparent top.",Elizabeth Stanton,5,"April 7, 2007"
